"STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","AFFGEOID","GEOID","NAME","LSAD","ALAND","AWATER","�..OBJECTID_1","OBJECTID","STATEFP.1","COUNTYFP.1","TRACTCE.1","BLKGRPCE.1","GEOID.1","NAMELSAD","MTFCC","FUNCSTAT","ALAND.1","AWATER.1","INTPTLAT","INTPTLON","GEOID_1","County","State","ELIGFY19","TotPovUniv","Num18BG","Pct18BG","TotPovUn_1","Num12BG","Pct12BG","GEOIDTRACT","TotPovUn_2","Num18CT","Pct18CT","TotPovUn_3","Num12CT","Pct12CT","BLGELIGFY1","TRACTELIGF","STFIPS","CTYFIPS","CTFIPS","BGFIPS","Shape_Leng","Shape__Area","Shape__Length","GEOID.2","ID18","Tot18","ID12","Tot12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12"
"35","045","000205","2","1500000US350450002052","350450002052","2","BG","559576","0",127447,127447,35,45,205,2,350450002052,"Block Group 2","G5030","S",561793,0,36.7566065,-108.1639846,350450002052," San Juan County"," New Mexico","Yes",205,0,0,150,0,0,35045000205,2155,1330,61.7,1395,790,56.6,"No","Yes",35,45,205,2,0.0362288372527,5.66936141694896e-05,0.0362288381702449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","000301","3","1500000US350450003013","350450003013","3","BG","693904","0",126984,126984,35,45,301,3,350450003013,"Block Group 3","G5030","S",693904,0,36.7591001,-108.1899905,350450003013," San Juan County"," New Mexico","Yes",80,45,56.3,80,45,56.3,35045000301,985,400,40.6,725,310,42.8,"Yes","No",35,45,301,3,0.0480436215877,7.0027781475801e-05,0.0480436215042425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942900","3","1500000US350459429003","350459429003","3","BG","300419526","56829",126974,126974,35,45,942900,3,350459429003,"Block Group 3","G5030","S",300419526,56829,36.3638112,-108.921866,350459429003," San Juan County"," New Mexico","Yes",105,95,90.5,70,65,92.9,35045942900,1205,955,79.3,815,655,80.4,"Yes","Yes",35,45,942900,3,1.07741372603,0.0301770420048797,1.07741372698127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","045","942801","2","1500000US350459428012","350459428012","2","BG","651937380","1444803",127282,127282,35,45,942801,2,350459428012,"Block Group 2","G5030","S",650069198,4581588,36.906752,-108.7146554,350459428012," San Juan County"," New Mexico","Yes",150,110,73.3,105,80,76.2,35045942801,695,430,61.9,460,280,60.9,"Yes","Yes",35,45,942801,2,1.49372411644,0.0662026303366474,1.49372411527765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","057","963600","2","1500000US350579636002","350579636002","2","BG","1218134383","0",127562,127562,35,57,963600,2,350579636002,"Block Group 2","G5030","S",1218134539,0,34.8180191,-105.8177526,350579636002," Torrance County"," New Mexico","Yes",145,75,51.7,110,75,68.2,35057963600,1275,920,72.2,800,590,73.8,"Yes","Yes",35,57,963600,2,2.14984113012,0.12001765694913,2.14984112945849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","944100","2","1500000US350399441002","350399441002","2","BG","6346253","108012",126812,126812,35,39,944100,2,350399441002,"Block Group 2","G5030","S",6346252,108012,36.0719075,-106.0642058,350399441002," Rio Arriba County"," New Mexico","Yes",170,65,38.2,140,55,39.3,35039944100,1590,865,54.4,1010,580,57.4,"No","Yes",35,39,944100,2,0.115693072448,0.000645718991563626,0.115693072171949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","000300","1","1500000US350390003001","350390003001","1","BG","174991580","912489",127377,127377,35,39,300,1,350390003001,"Block Group 1","G5030","S",174991590,912489,36.1894121,-106.0322597,350390003001," Rio Arriba County"," New Mexico","Yes",570,290,50.9,495,265,53.5,35039000300,1880,775,41.2,1555,625,40.2,"Yes","No",35,39,300,1,0.873836344795,0.0176268360776248,0.873836340387109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","039","000500","1","1500000US350390005001","350390005001","1","BG","558863034","1184147",127371,127371,35,39,500,1,350390005001,"Block Group 1","G5030","S",558863034,1184147,36.9295475,-106.7492679,350390005001," Rio Arriba County"," New Mexico","Yes",235,135,57.4,135,85,63,35039000500,675,310,45.9,275,170,61.8,"Yes","Yes",35,39,500,1,1.58478554416,0.0566418329738099,1.58478554369378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943600","1","1500000US350319436001","350319436001","1","BG","149954447","151157",126314,126314,35,31,943600,1,350319436001,"Block Group 1","G5030","S",149952540,151157,35.6106493,-108.6181183,350319436001," McKinley County"," New Mexico","Yes",235,120,51.1,175,90,51.4,35031943600,1860,1485,79.8,1120,895,79.9,"Yes","Yes",35,31,943600,1,0.730106901852,0.014930579939346,0.730106893705064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943600","3","1500000US350319436003","350319436003","3","BG","119993283","1526",127231,127231,35,31,943600,3,350319436003,"Block Group 3","G5030","S",119993284,1526,35.6075229,-108.4534463,350319436003," McKinley County"," New Mexico","Yes",420,360,85.7,285,255,89.5,35031943600,1860,1485,79.8,1120,895,79.9,"Yes","Yes",35,31,943600,3,0.629277056621,0.0119360014243739,0.629277055472147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","945500","4","1500000US350319455004","350319455004","4","BG","17290004","0",126337,126337,35,31,945500,4,350319455004,"Block Group 4","G5030","S",17295325,0,35.482054,-108.723542,350319455004," McKinley County"," New Mexico","No",500,15,3,440,15,3.4,35031945500,2025,585,28.9,1295,365,28.2,"No","No",35,31,945500,4,0.235244102089,0.0017177469071612,0.23524410182745,"350319455004",15,500,15,440,"350319454002",170,195,160,180,"350319439011",480,610,310,390,665,1305,50.9578544061303,485,1010,48.019801980198
"35","031","943800","3","1500000US350319438003","350319438003","3","BG","58176246","0",126318,126318,35,31,943800,3,350319438003,"Block Group 3","G5030","S",58176246,0,35.8801915,-109.0048019,350319438003," McKinley County"," New Mexico","Yes",935,865,92.5,700,655,93.6,35031943800,2095,1640,78.3,1475,1175,79.7,"Yes","Yes",35,31,943800,3,0.438994371631,0.005806371266317,0.43899436826061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","031","943800","5","1500000US350319438005","350319438005","5","BG","187994981","0",126319,126319,35,31,943800,5,350319438005,"Block Group 5","G5030","S",187994981,0,35.7462561,-108.9930243,350319438005," McKinley County"," New Mexico","Yes",265,190,71.7,180,125,69.4,35031943800,2095,1640,78.3,1475,1175,79.7,"Yes","Yes",35,31,943800,5,0.583797759459,0.0187320811153313,0.583797756520947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","001","004750","3","1500000US350010047503","350010047503","3","BG","568437","0",126935,126935,35,1,4750,3,350010047503,"Block Group 3","G5030","S",568436,0,35.1090405,-106.7074531,350010047503," Bernalillo County"," New Mexico","No",245,0,0,165,0,0,35001004750,1515,410,27.1,970,265,27.3,"No","No",35,1,4750,3,0.0325628122754,5.62014463412197e-05,0.032562812378763,"350010047503",0,245,0,165,"350010047502",235,445,145,225,"350010047492",480,625,250,295,715,1315,54.3726235741445,395,685,57.6642335766423
"35","039","000400","3","1500000US350390004003","350390004003","3","BG","1105948853","539620",127374,127374,35,39,400,3,350390004003,"Block Group 3","G5030","S",1105948777,539621,36.1161574,-106.6244322,350390004003," Rio Arriba County"," New Mexico","No",45,20,44.4,40,15,37.5,35039000400,1055,380,36,790,325,41.1,"No","No",35,39,400,3,1.89252778842,0.110744165378492,1.89252779148971,"350390004003",20,45,15,40,"350430109002",125,145,80,100,"350390005002",140,200,75,75,285,390,73.0769230769231,170,215,79.0697674418605
"35","059","950200","3","1500000US350599502003","350599502003","3","BG","9807951002","18224519",127567,127567,35,59,950200,3,350599502003,"Block Group 3","G5030","S",9807951010,18224519,36.4880853,-103.4757229,350599502003," Union County"," New Mexico","Yes",375,140,37.3,295,115,39,35059950200,830,435,52.4,650,360,55.4,"No","Yes",35,59,950200,3,5.19523619527,0.988163209106915,5.19523619652583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001307","2","1500000US350130013072","350130013072","2","BG","18365382","295403",127364,127364,35,13,1307,2,350130013072,"Block Group 2","G5030","S",18365372,295403,32.4755766,-106.9073834,350130013072," Doña Ana County"," New Mexico","Yes",255,175,68.6,120,75,62.5,35013001307,1665,1195,71.8,1330,965,72.6,"Yes","Yes",35,13,1307,2,0.254322853946,0.00179009622888771,0.254322854709866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001802","1","1500000US350130018021","350130018021","1","BG","96849359","156949",127354,127354,35,13,1802,1,350130018021,"Block Group 1","G5030","S",96849360,156949,32.1463869,-106.6182979,350130018021," Doña Ana County"," New Mexico","Yes",465,370,79.6,410,320,78,35013001802,3065,2635,86,2205,1890,85.7,"Yes","Yes",35,13,1802,1,0.479480543427,0.00927206132087122,0.47948054032923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001804","2","1500000US350130018042","350130018042","2","BG","31615253","0",127030,127030,35,13,1804,2,350130018042,"Block Group 2","G5030","S",31617055,0,32.0180738,-106.4300563,350130018042," Doña Ana County"," New Mexico","Yes",685,620,90.5,350,350,100,35013001804,1860,1520,81.7,990,875,88.4,"Yes","Yes",35,13,1804,2,0.266988427458,0.00301804314722176,0.266988427622026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001705","1","1500000US350130017051","350130017051","1","BG","5093326","180850",127026,127026,35,13,1705,1,350130017051,"Block Group 1","G5030","S",5093326,180850,31.8082542,-106.5664645,350130017051," Doña Ana County"," New Mexico","Yes",245,190,77.6,185,135,73,35013001705,915,785,85.8,520,425,81.7,"Yes","Yes",35,13,1705,1,0.159614686718,0.00050232636203873,0.159614685267025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001705","2","1500000US350130017052","350130017052","2","BG","7005266","371026",126702,126702,35,13,1705,2,350130017052,"Block Group 2","G5030","S",7005270,371024,31.7971487,-106.5598738,350130017052," Doña Ana County"," New Mexico","Yes",665,595,89.5,335,290,86.6,35013001705,915,785,85.8,520,425,81.7,"Yes","Yes",35,13,1705,2,0.226781733127,0.000702447474168366,0.22678173289535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001303","2","1500000US350130013032","350130013032","2","BG","5128004","0",127031,127031,35,13,1303,2,350130013032,"Block Group 2","G5030","S",5128002,0,32.3701642,-106.8333106,350130013032," Doña Ana County"," New Mexico","Yes",105,0,0,60,0,0,35013001303,1730,915,52.9,1225,735,60,"No","Yes",35,13,1303,2,0.136339545146,0.000491359840452787,0.136339548584599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001500","1","1500000US350130015001","350130015001","1","BG","16579436","0",127421,127421,35,13,1500,1,350130015001,"Block Group 1","G5030","S",16579422,0,32.3225875,-106.8396872,350130015001," Doña Ana County"," New Mexico","No",270,110,40.7,155,15,9.7,35013001500,650,180,27.7,280,30,10.7,"No","No",35,13,1500,1,0.275234532859,0.00158780554420446,0.275234532136411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001400","2","1500000US350130014002","350130014002","2","BG","51032216","884795",127355,127355,35,13,1400,2,350130014002,"Block Group 2","G5030","S",51032215,884795,32.7331093,-107.2373696,350130014002," Doña Ana County"," New Mexico","Yes",320,215,67.2,250,165,66,35013001400,1710,1395,81.6,1310,1095,83.6,"Yes","Yes",35,13,1400,2,0.406028532739,0.00499430695504088,0.406028532805949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001201","3","1500000US350130012013","350130012013","3","BG","86670852","0",127357,127357,35,13,1201,3,350130012013,"Block Group 3","G5030","S",86678509,0,32.3813073,-106.574952,350130012013," Doña Ana County"," New Mexico","Yes",855,855,100,445,445,100,35013001201,4500,1485,33,3000,990,33,"Yes","No",35,13,1201,3,0.479766304978,0.00830646249119127,0.479766305114175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001204","3","1500000US350130012043","350130012043","3","BG","2979829","0",126276,126276,35,13,1204,3,350130012043,"Block Group 3","G5030","S",2979828,0,32.2716186,-106.7272258,350130012043," Doña Ana County"," New Mexico","No",115,0,0,60,0,0,35013001204,650,305,46.9,370,155,41.9,"No","No",35,13,1204,3,0.0880802099966,0.000285219728311858,0.0880802129807079,"350130012043",0,115,0,60,"350130011043",135,200,95,140,"350130012041",260,305,135,135,395,620,63.7096774193548,230,335,68.6567164179104
"35","013","000102","1","1500000US350130001021","350130001021","1","BG","2110769","0",127461,127461,35,13,102,1,350130001021,"Block Group 1","G5030","S",2110378,0,32.3368834,-106.771375,350130001021," Doña Ana County"," New Mexico","Yes",245,65,26.5,155,55,35.5,35013000102,1070,740,69.2,720,515,71.5,"No","Yes",35,13,102,1,0.0781729882767,0.000202141189447502,0.0781729875303139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000300","1","1500000US350130003001","350130003001","1","BG","842625","0",127008,127008,35,13,300,1,350130003001,"Block Group 1","G5030","S",843015,0,32.3256839,-106.7835581,350130003001," Doña Ana County"," New Mexico","Yes",505,400,79.2,350,295,84.3,35013000300,955,665,69.6,655,495,75.6,"Yes","Yes",35,13,300,1,0.040621285149,8.07379765319638e-05,0.0406212843544915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000401","2","1500000US350130004012","350130004012","2","BG","548810","0",127464,127464,35,13,401,2,350130004012,"Block Group 2","G5030","S",548811,0,32.3138023,-106.768836,350130004012," Doña Ana County"," New Mexico","Yes",225,210,93.3,185,170,91.9,35013000401,415,305,73.5,275,220,80,"Yes","Yes",35,13,401,2,0.0449984994622,5.25550783549988e-05,0.0449985008460084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001307","3","1500000US350130013073","350130013073","3","BG","35067363","0",127419,127419,35,13,1307,3,350130013073,"Block Group 3","G5030","S",35067373,0,32.4619698,-106.8650995,350130013073," Doña Ana County"," New Mexico","Yes",430,355,82.6,400,325,81.3,35013001307,1665,1195,71.8,1330,965,72.6,"Yes","Yes",35,13,1307,3,0.388066789702,0.0033634785600043,0.388066788904636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000402","4","1500000US350130004024","350130004024","4","BG","1117928","0",127012,127012,35,13,402,4,350130004024,"Block Group 4","G5030","S",1117929,0,32.3141013,-106.7571378,350130004024," Doña Ana County"," New Mexico","Yes",440,270,61.4,235,195,83,35013000402,1670,1220,73.1,1200,930,77.5,"Yes","Yes",35,13,402,4,0.0579078167284,0.000107053838291904,0.0579078185909416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964200","2","1500000US350179642002","350179642002","2","BG","561842964","2770410",127289,127289,35,17,964200,2,350179642002,"Block Group 2","G5030","S",561842964,2770410,32.6335182,-108.4627188,350179642002," Grant County"," New Mexico","Yes",200,105,52.5,185,85,45.9,35017964200,455,280,61.5,390,240,61.5,"Yes","Yes",35,17,964200,2,1.27274866583,0.0542489702704643,1.27274866550624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964500","1","1500000US350179645001","350179645001","1","BG","55300745","147249",127295,127295,35,17,964500,1,350179645001,"Block Group 1","G5030","S",55300629,147249,32.7895991,-108.17191,350179645001," Grant County"," New Mexico","Yes",345,90,26.1,170,70,41.2,35017964500,710,390,54.9,440,300,68.2,"No","Yes",35,17,964500,1,0.517920458224,0.00533775532198888,0.51792046529689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","041","000200","3","1500000US350410002003","350410002003","3","BG","4022498","0",126949,126949,35,41,200,3,350410002003,"Block Group 3","G5030","S",4022490,0,34.1921233,-103.3567618,350410002003," Roosevelt County"," New Mexico","Yes",180,130,72.2,110,90,81.8,35041000200,1180,850,72,840,645,76.8,"Yes","Yes",35,41,200,3,0.0876636576027,0.000393407703768389,0.0876636584266261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","041","000100","1","1500000US350410001001","350410001001","1","BG","1605347","0",126598,126598,35,41,100,1,350410001001,"Block Group 1","G5030","S",1605253,0,34.1788985,-103.3234694,350410001001," Roosevelt County"," New Mexico","Yes",625,390,62.4,495,300,60.6,35041000100,1280,705,55.1,980,550,56.1,"Yes","Yes",35,41,100,1,0.0600032860414,0.000156972682134437,0.0600032866006978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000700","2","1500000US350130007002","350130007002","2","BG","480071","0",127013,127013,35,13,700,2,350130007002,"Block Group 2","G5030","S",480072,0,32.3076784,-106.757657,350130007002," Doña Ana County"," New Mexico","Yes",260,80,30.8,225,45,20,35013000700,1260,670,53.2,875,430,49.1,"No","Yes",35,13,700,2,0.0332014271341,4.59686882550159e-05,0.0332014268945257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000800","3","1500000US350130008003","350130008003","3","BG","323061","0",126242,126242,35,13,800,3,350130008003,"Block Group 3","G5030","S",323060,0,32.2929184,-106.7548163,350130008003," Doña Ana County"," New Mexico","Yes",105,100,95.2,105,100,95.2,35013000800,820,565,68.9,630,415,65.9,"Yes","Yes",35,13,800,3,0.0236022512507,3.09296840441675e-05,0.0236022506275436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000900","1","1500000US350130009001","350130009001","1","BG","369434","0",126244,126244,35,13,900,1,350130009001,"Block Group 1","G5030","S",369434,0,32.297292,-106.7629122,350130009001," Doña Ana County"," New Mexico","Yes",95,75,78.9,95,75,78.9,35013000900,1510,1225,81.1,850,585,68.8,"Yes","Yes",35,13,900,1,0.0278353667008,3.53710938725271e-05,0.0278353674292442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","000900","4","1500000US350130009004","350130009004","4","BG","767193","0",126246,126246,35,13,900,4,350130009004,"Block Group 4","G5030","S",767193,0,32.2848652,-106.7688334,350130009004," Doña Ana County"," New Mexico","Yes",525,265,50.5,390,150,38.5,35013000900,1510,1225,81.1,850,585,68.8,"Yes","Yes",35,13,900,4,0.041512842159,7.34437192022597e-05,0.0415128418236383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001600","2","1500000US350130016002","350130016002","2","BG","210386591","300586",127356,127356,35,13,1600,2,350130016002,"Block Group 2","G5030","S",210386591,300585,32.1479778,-106.8058499,350130016002," Doña Ana County"," New Mexico","Yes",340,320,94.1,260,240,92.3,35013001600,800,580,72.5,545,445,81.7,"Yes","Yes",35,13,1600,2,0.625927859868,0.0201415266801632,0.625927861152315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","013","001900","1","1500000US350130019001","350130019001","1","BG","2417782060","7922009",127414,127414,35,13,1900,1,350130019001,"Block Group 1","G5030","S",2417781998,7922009,32.5985684,-106.5099348,350130019001," Doña Ana County"," New Mexico","Yes",385,270,70.1,345,255,73.9,35013001900,385,270,70.1,345,255,73.9,"Yes","Yes",35,13,1900,1,2.78819360448,0.232994098587369,2.78819360464249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","037","958900","3","1500000US350379589003","350379589003","3","BG","2977047996","23375",126849,126849,35,37,958900,3,350379589003,"Block Group 3","G5030","S",2976964936,23375,34.8833201,-103.8500004,350379589003," Quay County"," New Mexico","No",70,15,21.4,55,15,27.3,35037958900,575,125,21.7,375,95,25.3,"No","No",35,37,958900,3,3.16239556598,0.293538204767628,3.16239556789439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964300","3","1500000US350179643003","350179643003","3","BG","3213333","0",127290,127290,35,17,964300,3,350179643003,"Block Group 3","G5030","S",3213333,0,32.8017443,-108.2704556,350179643003," Grant County"," New Mexico","No",425,95,22.4,270,55,20.4,35017964300,1555,645,41.5,1025,430,42,"No","No",35,17,964300,3,0.0989873422652,0.000309356006937378,0.0989873402281912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964300","2","1500000US350179643002","350179643002","2","BG","1458669","0",127302,127302,35,17,964300,2,350179643002,"Block Group 2","G5030","S",1458669,0,32.7904517,-108.2635508,350179643002," Grant County"," New Mexico","Yes",410,220,53.7,350,180,51.4,35017964300,1555,645,41.5,1025,430,42,"Yes","No",35,17,964300,2,0.0536333935717,0.000140412662176459,0.0536333927151695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964600","4","1500000US350179646004","350179646004","4","BG","470804","0",127299,127299,35,17,964600,4,350179646004,"Block Group 4","G5030","S",470809,0,32.7616634,-108.1273768,350179646004," Grant County"," New Mexico","Yes",195,50,25.6,135,45,33.3,35017964600,850,510,60,620,395,63.7,"No","Yes",35,17,964600,4,0.0390489966459,4.53058735274681e-05,0.0390489988209177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964400","3","1500000US350179644003","350179644003","3","BG","7347693","2938",127287,127287,35,17,964400,3,350179644003,"Block Group 3","G5030","S",7347693,2938,32.7575052,-108.2841948,350179644003," Grant County"," New Mexico","Yes",330,250,75.8,180,140,77.8,35017964400,950,765,80.5,565,505,89.4,"Yes","Yes",35,17,964400,3,0.151506497401,0.000707322674998068,0.151506497715856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964700","1","1500000US350179647001","350179647001","1","BG","45070103","24824",127293,127293,35,17,964700,1,350179647001,"Block Group 1","G5030","S",45064639,24824,32.8257039,-108.2373539,350179647001," Grant County"," New Mexico","Yes",415,135,32.5,190,30,15.8,35017964700,1110,545,49.1,725,380,52.4,"No","Yes",35,17,964700,1,0.347877713109,0.00434179788021538,0.347877709616948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964300","1","1500000US350179643001","350179643001","1","BG","16847999","12373",127297,127297,35,17,964300,1,350179643001,"Block Group 1","G5030","S",16848531,12373,32.7841135,-108.3141895,350179643001," Grant County"," New Mexico","Yes",455,220,48.4,190,125,65.8,35017964300,1555,645,41.5,1025,430,42,"Yes","No",35,17,964300,1,0.227822458707,0.00162290264279363,0.22782246074615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","017","964700","4","1500000US350179647004","350179647004","4","BG","33388893","33474",127296,127296,35,17,964700,4,350179647004,"Block Group 4","G5030","S",33388358,33474,32.8360018,-108.2959535,350179647004," Grant County"," New Mexico","Yes",55,0,0,35,0,0,35017964700,1110,545,49.1,725,380,52.4,"No","Yes",35,17,964700,4,0.342376024854,0.00321844869085908,0.342376025243589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","059","950200","2","1500000US350599502002","350599502002","2","BG","65903837","213310",127566,127566,35,59,950200,2,350599502002,"Block Group 2","G5030","S",65903837,213310,36.4314084,-103.2114887,350599502002," Union County"," New Mexico","Yes",115,25,21.7,70,10,14.3,35059950200,830,435,52.4,650,360,55.4,"No","Yes",35,59,950200,2,0.497432120106,0.00664506783118668,0.497432123002235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","059","950200","1","1500000US350599502001","350599502001","1","BG","30014125","26370",127568,127568,35,59,950200,1,350599502001,"Block Group 1","G5030","S",30014124,26370,36.467103,-103.1514393,350599502001," Union County"," New Mexico","Yes",340,265,77.9,280,230,82.1,35059950200,830,435,52.4,650,360,55.4,"Yes","Yes",35,59,950200,1,0.305527583051,0.00302030458192348,0.30552758391192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","037","958601","2","1500000US350379586012","350379586012","2","BG","1697523","0",127035,127035,35,37,958601,2,350379586012,"Block Group 2","G5030","S",1698789,0,35.1687655,-103.737586,350379586012," Quay County"," New Mexico","Yes",260,260,100,230,230,100,35037958601,690,525,76.1,565,445,78.8,"Yes","Yes",35,37,958601,2,0.0778522238073,0.000168080196999654,0.0778522211704652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","037","958602","1","1500000US350379586021","350379586021","1","BG","40160439","19942",126851,126851,35,37,958602,1,350379586021,"Block Group 1","G5030","S",40168832,13904,35.1966555,-103.7494763,350379586021," Quay County"," New Mexico","Yes",220,120,54.5,135,35,25.9,35037958602,635,430,67.7,485,300,61.9,"Yes","Yes",35,37,958602,1,0.28723884365,0.00397761950034692,0.287238847455909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"35","047","957800","1","1500000US350479578001","350479578001","1","BG","5118438","0",126756,126756,35,47,957800,1,350479578001,"Block Group 1","G5030","S",5120454,0,35.6189901,-105.2421291,350479578001," San Miguel County"," New Mexico","Yes",380,65,17.1,255,40,15.7,35047957800,960,515,53.6,610,360,59,"No","Yes",35,47,957800,1,0.111422938425,0.000509409758933543,0.111422938090846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
